"taxonomy1","taxonomy2","taxonomy3","taxonomy4","taxonomy5","taxonomy6","taxonomy7","taxonomy8"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_19806"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_13483"
"Bacteria","Firmicutes","Bacilli","Aneurinibacillales","Aneurinibacillaceae","Aneurinibacillus","NA","OTU_17612"
"Bacteria","Chloroflexi","NA","NA","NA","NA","NA","OTU_12611"
"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","NA","NA","OTU_15520"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_14879"
"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","NA","OTU_17900"
"Bacteria","Firmicutes","Clostridia","Gracilibacteraceae","Gracilibacter","NA","NA","OTU_16320"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_12317"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","NA","NA","OTU_18684"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","NA","OTU_9943"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_10532"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_19542"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","NA","OTU_15166"
"Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","NA","OTU_18050"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_16336"
"Bacteria","Actinobacteriota","MB-A2-108","NA","NA","NA","NA","OTU_8303"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","NA","NA","OTU_14273"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_21081"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","NA","NA","OTU_14007"
"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus Alysiosphaera","NA","OTU_13155"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_18214"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_15622"
"Bacteria","Myxococcota","Polyangia","mle1-27","NA","NA","NA","OTU_10246"
"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","NA","NA","OTU_14080"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","NA","NA","OTU_14572"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_8650"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_10216"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_15145"
"Bacteria","Actinobacteriota","Actinobacteria","0319-7L14","NA","NA","NA","OTU_10947"
"Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88","NA","NA","NA","OTU_17641"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_20589"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_15144"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea","NA","OTU_12409"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","NA","OTU_12440"
"Bacteria","Myxococcota","Polyangia","Blfdi19","NA","NA","NA","OTU_14038"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_19188"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","NA","OTU_12711"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_11581"
"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","NA","NA","NA","OTU_19115"
"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","NA","NA","OTU_11010"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Allocatelliglobosispora","NA","OTU_17463"
"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","NA","OTU_10814"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","NA","NA","OTU_16688"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_16148"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_15607"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_10692"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_8716"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","NA","OTU_15576"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_16306"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_3371"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_16540"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","antarcticus","OTU_15009"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_20445"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_18726"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_17204"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_15585"
"Bacteria","SAR324 clade(Marine group B)","NA","NA","NA","NA","NA","OTU_20830"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","NA","NA","OTU_15020"
"Bacteria","Myxococcota","Polyangia","mle1-27","NA","NA","NA","OTU_10411"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","NA","OTU_17828"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_15246"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_10547"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","NA","NA","NA","OTU_16548"
"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","NA","NA","NA","OTU_10069"
"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","NA","OTU_17611"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_21136"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_11203"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_19198"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","NA","NA","OTU_13323"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","NA","OTU_12220"
"Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","NA","NA","NA","OTU_21347"
"Bacteria","Acidobacteriota","Subgroup 5","NA","NA","NA","NA","OTU_14531"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_16680"
"Bacteria","Elusimicrobiota","Lineage IIb","NA","NA","NA","NA","OTU_15897"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10","NA","OTU_11716"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_13800"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","NA","NA","OTU_16194"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia","NA","OTU_13481"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","NA","OTU_17018"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","NA","NA","NA","OTU_16216"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_15937"
"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","NA","NA","OTU_21223"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_15024"
"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","NA","OTU_17193"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_11924"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","NA","OTU_15340"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_15562"
"Bacteria","Gemmatimonadota","BD2-11 terrestrial group","NA","NA","NA","NA","OTU_18013"
"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","NA","OTU_19285"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_10315"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula","NA","OTU_6540"
"Bacteria","Chloroflexi","NA","NA","NA","NA","NA","OTU_12364"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_4502"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus","NA","OTU_16079"
"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","NA","NA","NA","OTU_18596"
"Bacteria","Actinobacteriota","MB-A2-108","NA","NA","NA","NA","OTU_10860"
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia","NA","OTU_16539"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_17663"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_15402"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_14502"
"Bacteria","Acidobacteriota","Holophagae","Subgroup 7","NA","NA","NA","OTU_15327"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_16090"
"Bacteria","Planctomycetota","Pla4 lineage","NA","NA","NA","NA","OTU_14063"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus","NA","OTU_13570"
"Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","NA","NA","NA","OTU_11980"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","NA","NA","OTU_10537"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_15980"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_10457"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus Chloroploca","NA","OTU_12885"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_10225"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia","NA","OTU_14530"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_17212"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium","NA","OTU_17312"
"Bacteria","Planctomycetota","Phycisphaerae","Pla1 lineage","NA","NA","NA","OTU_11915"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_9062"
"Bacteria","Elusimicrobiota","Elusimicrobia","Lineage IV","NA","NA","NA","OTU_16310"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_13061"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","NA","NA","OTU_21017"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_17173"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","NA","NA","OTU_7600"
"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","NA","NA","NA","OTU_18306"
"Bacteria","Chloroflexi","NA","NA","NA","NA","NA","OTU_15074"
"Bacteria","Gemmatimonadota","S0134 terrestrial group","NA","NA","NA","NA","OTU_21226"
"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","NA","OTU_10565"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_15793"
"Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","NA","OTU_17666"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_19214"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_17174"
"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","NA","NA","OTU_15896"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","NA","NA","OTU_12369"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","NA","OTU_11858"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_18638"
"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus","NA","OTU_11124"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","NA","NA","OTU_11507"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Sorangium","NA","OTU_11363"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_19087"
"Bacteria","Bacteroidota","NA","NA","NA","NA","NA","OTU_15076"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_9770"
"Bacteria","Chloroflexi","NA","NA","NA","NA","NA","OTU_9777"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_8388"
"Bacteria","Chloroflexi","P2-11E","NA","NA","NA","NA","OTU_12888"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_18908"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_20643"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_19711"
"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus","NA","OTU_10214"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_14289"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_15075"
"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","Nitrosococcus","NA","OTU_8133"
"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Tsukamurellaceae","Tsukamurella","pulmonis","OTU_19823"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_12688"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","NA","NA","OTU_20489"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_18858"
"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147","NA","OTU_10086"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus","NA","OTU_15895"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_18466"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","NA","OTU_14315"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_18512"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_19482"
"Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","NA","OTU_12318"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","NA","NA","OTU_11510"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_18839"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_17773"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_8258"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_19830"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","NA","OTU_9679"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_16878"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","NA","NA","OTU_8379"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","NA","NA","OTU_8129"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_13898"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","NA","NA","OTU_12613"
"Bacteria","Elusimicrobiota","Lineage IIb","NA","NA","NA","NA","OTU_12062"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_5283"
"Bacteria","Myxococcota","Polyangia","VHS-B3-70","NA","NA","NA","OTU_16922"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_17752"
"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","NA","NA","OTU_10813"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_15555"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_1890"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_19781"
"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","NA","NA","OTU_5027"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_20332"
"Bacteria","Actinobacteriota","MB-A2-108","NA","NA","NA","NA","OTU_20500"
"Bacteria","Acidobacteriota","Subgroup 22","NA","NA","NA","NA","OTU_10385"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_14634"
"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","NA","OTU_10363"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","NA","OTU_12690"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","NA","OTU_9045"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_16713"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_16722"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","NA","NA","NA","OTU_14166"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","NA","OTU_11348"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","NA","NA","OTU_18498"
"Archaea","Thermoplasmatota","Thermoplasmata","NA","NA","NA","NA","OTU_11594"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","NA","NA","OTU_16721"
"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Nitrospirillum","NA","OTU_12057"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","NA","NA","OTU_16660"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_13613"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus","NA","OTU_7540"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_1830"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","NA","OTU_16145"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_8537"
"Bacteria","Chloroflexi","KD4-96","NA","NA","NA","NA","OTU_13091"
"Bacteria","Myxococcota","Polyangia","mle1-27","NA","NA","NA","OTU_17933"
"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Shimazuella","NA","OTU_19091"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","NA","OTU_9245"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","NA","NA","OTU_14539"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","bacteriovorus","OTU_21321"
"Bacteria","Myxococcota","Polyangia","mle1-27","NA","NA","NA","OTU_10526"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Longispora","NA","OTU_20915"
